scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
referral_high,Referral,high,L4,2,49445.8,0.49746267455430804,0.802062904296744,0.03340967861777029,0.0999858289541681,0.008668221574362627,0.05313538823491955,0.020300976674424417,0.0016581726233843434,0.027065121501371876,8.66,17.565760174820923,303.435,6.138442955423167,0.27067073206781095,0.0,0.36228679528966024,0.17748222136524125,0.0
referral_high,Referral,high,L5,3,26674.32,0.26836411928045395,0.7312920224122863,0.049508619233390644,0.14065977049186668,0.01297243034763628,0.07766177963804648,0.029784869795470063,0.0025250877493095715,0.09030006698294095,18.14,67.71145711685983,264.6,9.90668239416247,0.2608687391018199,0.0,0.3706512703020717,0.17824995348082656,0.0
pulse_base,PULSE,base,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.09905194499526586,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03814263238014324,26.555,451.6180478235515,160.115,27.237992939464483,0.2612436538630686,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,L2/3,1,17397.28,0.17502998108575799,0.12647263715530793,0.014099286819304462,0.06434988894417983,0.005978692420484627,0.03063962468233075,0.010883813740333939,0.0009733860091849753,0.0029969000020504755,2.405,13.831361071421874,91.715,5.271939230730348,0.26268121133546457,0.0,0.37109609617393585,0.04727016140488931,0.0
pulse_base,PULSE,base,L4,2,49445.8,0.49746267455430804,0.802062904296744,0.03340967861777029,0.0999858289541681,0.008668221574362627,0.05313538823491955,0.020300976674424417,0.0016581726233843434,0.027065121501371876,9.46,19.18845173173255,303.435,6.138442955423167,0.27067073206781095,0.0,0.36228679528966024,0.17748222136524125,0.0
pulse_base,PULSE,base,L5,3,26674.32,0.26836411928045395,0.7312920224122863,0.049508619233390644,0.14065977049186668,0.01297243034763628,0.07766177963804648,0.029784869795470063,0.0025250877493095715,0.09030006698294095,20.2,75.40145619198593,264.6,9.90668239416247,0.2608687391018199,0.0,0.3706512703020717,0.17824995348082656,0.0
pulse_current,PULSE,current,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.0982978474232852,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03678722709243464,25.8,438.7044598604705,160.065,27.232946707685233,0.2612436538630686,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,L2/3,1,17396.455,0.17502168095295584,0.12653958100941848,0.014017133915974454,0.06391284996497289,0.0059685484783977396,0.030316857110559495,0.011075184813753873,0.0009680513070939064,0.0027824740805936464,2.485,14.289257104594078,92.22,5.300923203527308,0.2614171819447934,0.0,0.36754767927044013,0.04869082431036852,0.0
pulse_current,PULSE,current,L4,2,49457.22,0.49757756851382345,0.8018187384680231,0.033600791902030094,0.09915815424714637,0.008508662952771067,0.05312680473511773,0.020346534635176626,0.0016621226673194335,0.027088464050824504,9.26,18.771507605326903,306.36,6.196009294620357,0.2702019543086443,0.0,0.36023943535134606,0.17868078820337702,0.0
pulse_current,PULSE,current,L5,3,26663.725,0.2682575254537406,0.7316488349479677,0.04921592209843313,0.13976104324131536,0.013280246787482908,0.07789351673416207,0.029578270921071015,0.002521419124082947,0.09039520540903032,19.935,74.437348003322,264.145,9.893227935911794,0.2619299621523086,0.0,0.3728800147654402,0.17704078918608546,0.0
pulse_moderate,PULSE,moderate,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.0905848510950082,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03714334885879527,25.99,442.0867050815491,160.735,27.34598906716803,0.2612436538630686,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,L2/3,1,17403.55,0.17509306209505415,0.12659177956934214,0.01334571345033066,0.057340968210600446,0.005885182029070922,0.030034957942868853,0.010742611200021217,0.0008767605363074253,0.002774334206072267,2.305,13.251503809821891,90.28,5.187513053286,0.26229351041736043,0.0,0.35935426445764507,0.049386152179530275,0.0
pulse_moderate,PULSE,moderate,L4,2,49501.46,0.498022656847358,0.8014180905060687,0.03365687087593958,0.09116155907799937,0.00850500454193769,0.05305836837067814,0.020345489030112542,0.0016940964063975044,0.02599092695657074,9.065,18.351569104713587,305.86,6.1800140396336465,0.27041703968867475,0.0,0.374571780555504,0.1737933724877803,0.0
pulse_moderate,PULSE,moderate,L5,3,26612.39,0.26774105597810777,0.732397129093589,0.04958307230825709,0.13016404617965452,0.013179186170745967,0.07825997198420732,0.0298182976306237,0.0025252915949369936,0.08834765240865952,19.685,73.6149146416415,262.95,9.8682680422124,0.26139101190144914,0.0,0.3571362719739045,0.17996097028290203,0.0
pulse_high,PULSE,high,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.08311328279240295,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03633986657509105,26.125,444.1580223398532,156.895,26.696036353623217,0.2612436538630686,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,L2/3,1,17411.58,0.17517385005432815,0.12652388439603324,0.013636502998826747,0.05221508792410273,0.005697302438826122,0.029742741732183026,0.010410508263095204,0.0008718179039230989,0.002594051006103707,2.455,14.106049156286124,90.92,5.2217966574719865,0.2620499244211258,0.0,0.38761749868144774,0.05299743209139332,0.0
