scenario,intervention,level,comparison_baseline,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
pulse_current,PULSE,current,overall_no_flags,L2/3,1,-0.8249999999970896,-8.300132802147031e-06,6.694385411054604e-05,-8.215290333000828e-05,-0.00043703897920693846,-1.0143942086887452e-05,-0.0003227675717712569,0.00019137107341993427,-5.334702091068836e-06,-0.0002144259214568291,0.08000000000000007,0.4578960331722044,0.5049999999999955,0.028983972796959634,-0.001264029390671162,0.0,-0.0035484169034957214,0.0014206629054792155,0.0
pulse_current,PULSE,current,overall_no_flags,L4,2,11.419999999998254,0.00011489395951541637,-0.0002441658287208881,0.0001911132842598029,-0.0008276747070217333,-0.0001595586215915601,-8.583499801817496e-06,4.555796075220858e-05,3.9500439350901185e-06,2.334254945262834e-05,-0.20000000000000107,-0.41694412640564593,2.9250000000000114,0.0575663391971899,-0.00046877775916664977,0.0,-0.002047359938314175,0.0011985668381357673,0.0
pulse_current,PULSE,current,overall_no_flags,L5,3,-10.595000000001164,-0.0001065938267133526,0.0003568125356814278,-0.00029269713495751193,-0.0008987272505513177,0.00030781643984662856,0.00023173709611559734,-0.0002065988743990485,-3.6686252266244536e-06,9.513842608936673e-05,-0.26500000000000057,-0.9641081886639284,-0.4550000000000409,-0.013454458250675927,0.0010612230504887243,0.0,0.002228744463368515,-0.0012091642947411052,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,-0.008467093900257655,0.0,0.0,0.0,0.0,-0.0009992835213479684,-0.5650000000000013,-9.53134274200238,0.6200000000000045,0.10799612770354727,0.0,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,L2/3,1,6.270000000000437,6.308100929616756e-05,0.00011914241403421233,-0.0007535733689738016,-0.00700892073357938,-9.351039141370504e-05,-0.0006046667394618982,-0.00014120254031272164,-9.662547287754997e-05,-0.00022256579597820835,-0.09999999999999964,-0.5798572615999831,-1.4350000000000023,-0.08442617744434866,-0.0003877009181041391,0.0,-0.011741831716290785,0.0021159907746409676,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,L4,2,55.65999999999622,0.0005599822930499876,-0.0006448137906752693,0.00024719225816929175,-0.00882426987616873,-0.00016321703242493796,-7.701986424140522e-05,4.451235568812481e-05,3.5923783013161025e-05,-0.0010741945448011353,-0.39500000000000135,-0.8368826270189622,2.4250000000000114,0.041571084210479725,-0.00025369237913619447,0.0,0.012284985265843762,-0.0036888488774609596,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,L5,3,-61.93000000000029,-0.0006230633023461829,0.0011051066813027033,7.445307486644848e-05,-0.010495724312212157,0.0002067558231096875,0.0005981923461608474,3.342783515363629e-05,2.0384562742208762e-07,-0.0019524145742814275,-0.5150000000000006,-1.786541550344424,-1.650000000000034,-0.03841435195007037,0.000522272799629242,0.0,-0.01351499832816716,0.0017110168020754712,0.0
pulse_high,PULSE,high,overall_no_flags,Home,0,0.0,0.0,0.0,0.0,-0.015938662202862913,0.0,0.0,0.0,0.0,-0.0018027658050521894,-0.4299999999999997,-7.460025483698303,-3.219999999999999,-0.541956585841266,0.0,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,overall_no_flags,L2/3,1,14.30000000000291,0.00014386896857015996,5.1247240725305065e-05,-0.0004627838204777149,-0.012134801020077093,-0.0002813899816585053,-0.000896882950147726,-0.0004733054772387349,-0.00010156810526187638,-0.00040284899594676855,0.050000000000000266,0.2746880848642501,-0.7950000000000017,-0.0501425732583618,-0.00063128691433878,0.0,0.016521402507511884,0.005727270686504013,0.0
pulse_high,PULSE,high,overall_no_flags,L4,2,83.36000000000058,0.0008386655398607834,-0.0004926713289538087,0.0002818326905507304,-0.016123103303743905,-0.00021586939427758328,0.0003631224791684762,0.00016675670289119718,4.2391164748203274e-05,-0.0016843578124348876,-0.4350000000000005,-0.920593829631823,6.0400000000000205,0.11112094572121034,-0.0001896686843599893,0.0,0.021818790058075133,-0.001406483332505093,0.0
pulse_high,PULSE,high,overall_no_flags,L5,3,-97.65999999999985,-0.0009825345084309434,0.0009842096896419683,-0.00015440302397717182,-0.021784284941938112,0.0003731983895306108,1.1955537171301489e-05,3.821415921704055e-05,-7.900082083677883e-06,-0.004502005516739557,-0.41499999999999915,-1.3011439458525729,-4.8700000000000045,-0.14558186096381043,0.00041407402933812953,0.0,-0.001168769404515213,-0.0020244539950019236,0.0
fqa_base,FQA,base,overall_no_flags,Home,0,0.0,0.0,0.0,-0.00023756077355846505,-0.0018136160069640445,-0.00010564897684310626,0.0,0.0,0.0,-0.0014085661553968343,-0.8449999999999989,-14.554327945253362,-0.17500000000001137,-0.026758500700374555,0.2964068007784374,0.0,0.0,0.0,0.0
fqa_base,FQA,base,overall_no_flags,L2/3,1,0.11000000000058208,1.106684373614053e-06,0.0004531340236461623,-0.0003233421890616213,-0.0011944533859767348,-9.526314075746032e-05,-0.000440318563639408,0.00017414488105578843,-5.70522925453891e-06,-0.00023491539602467403,0.06000000000000005,0.3467973288706414,-0.6950000000000074,-0.04006235583999107,0.3153922768690735,0.0,0.0015218928424145517,0.0017652623104066761,0.0
fqa_base,FQA,base,overall_no_flags,L4,2,53.61999999999534,0.0005394583283029331,-0.00023448556108984775,-0.011258594637349007,-0.0362131395881974,-0.0014926055097946884,-0.0027084968997552125,6.452159447034242e-05,1.6301646230727383e-05,-0.004783843449246206,-2.000000000000001,-4.0833118475330235,-0.3949999999999818,-0.014881207251048245,0.308182375246884,0.5818363140544514,0.21229262532552484,0.405651722230314,0.0
fqa_base,FQA,base,overall_no_flags,L5,3,-53.72999999999956,-0.0005405650126765749,-3.073908471540321e-06,-0.016985924001791664,-0.04928645977112611,-0.0016575841920543084,-0.002583872500700371,-0.0002142848291748281,-2.4830224924627525e-05,-0.01593861851373267,-4.6899999999999995,-17.42803323829269,-4.170000000000016,-0.13576056864836872,0.31222067621480737,0.5792230556521669,0.2163742258086938,0.4030042492144322,0.0
fqa_current,FQA,current,overall_no_flags,Home,0,0.0,0.0,0.0,-0.00023756077355846505,-0.0018110426725380102,-0.00010564897684310626,0.0,0.0,0.0,-0.0014094226201377263,-0.8350000000000009,-14.390745216280266,-0.15000000000000568,-0.022535410627945396,0.2964068007784374,0.0,0.0,0.0,0.0
fqa_current,FQA,current,overall_no_flags,L2/3,1,0.11000000000058208,1.106684373614053e-06,0.0004537069418997508,-0.00032305430861393966,-0.0011967524581805306,-9.728002308031537e-05,-0.00044089712550059515,0.00017414488105578843,-5.70522925453891e-06,-0.00023434367342447995,0.06500000000000039,0.3751896667402601,-0.6350000000000051,-0.03661658396219991,0.31539119469274784,0.0,0.0028735852803076223,0.0017698803251907508,0.0
fqa_current,FQA,current,overall_no_flags,L4,2,53.6449999999968,0.0005397098474787532,-0.00023469253223118436,-0.011269010396459313,-0.03626284857807249,-0.0014952209371533716,-0.002713778648690837,6.461342071466258e-05,1.6300684866445364e-05,-0.004790036899940942,-2.0100000000000007,-4.103454830444884,-0.535000000000025,-0.017737907284888443,0.3081815140116911,0.582581362266452,0.21274949261950526,0.4062957651926168,0.0
fqa_current,FQA,current,overall_no_flags,L5,3,-53.75500000000102,-0.000540816531852395,-3.1449314791265337e-06,-0.01700485836518028,-0.049355082359737054,-0.0016615100561343452,-0.002588133799502443,-0.00021444180909845068,-2.482786535274676e-05,-0.015960445806638565,-4.719999999999999,-17.539752907611238,-4.100000000000023,-0.13319366348597406,0.3122226382095383,0.5799012650016795,0.21656380667265074,0.4037011995638043,0.0
fqa_moderate,FQA,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,-0.00023756077355846505,-0.0018486439185494835,-0.00010564897684310626,0.0,0.0,0.0,-0.0014103288600229441,-0.9699999999999989,-16.654495111597157,-0.7250000000000227,-0.11918656421196161,0.2964068007784374,0.0,0.0,0.0,0.0
fqa_moderate,FQA,moderate,overall_no_flags,L2/3,1,0.45500000000174623,4.5776489999427294e-06,0.0004092732764846285,-0.0002795900848894823,-0.0012963431536401754,-0.0001327320771814678,-0.0004356113339656041,0.0001558512295517997,-1.8633064933875005e-05,-0.000223512805862931,0.08500000000000041,0.48947509334269235,0.19499999999999318,0.010975616379038655,0.31559335335488764,0.0,0.009164378515350013,0.002952270516762834,0.0
fqa_moderate,FQA,moderate,overall_no_flags,L4,2,52.474999999998545,0.0005279387500503052,-0.00015126076405003186,-0.011612780831723648,-0.03776524617847959,-0.0015526530039027282,-0.002841658805970447,7.156162809721783e-05,4.896929166823671e-06,-0.005066962504147038,-2.1400000000000006,-4.365399829385025,-0.875,-0.024328292186665657,0.30805272431204406,0.6013519866644745,0.2333621746157737,0.4254626896531003,0.0
fqa_moderate,FQA,moderate,overall_no_flags,L5,3,-52.93000000000029,-0.0005325163990502757,-0.0001167419351019161,-0.017513058439375173,-0.051397595243737854,-0.0018223386059134494,-0.002872042179009951,-0.0002168899991197154,4.671926123863725e-06,-0.016705846861595583,-4.934999999999999,-18.346057426105496,-5.640000000000043,-0.19119539105076022,0.3124602669096011,0.598162785076065,0.2358391048013464,0.4245776670360473,0.0
fqa_high,FQA,high,overall_no_flags,Home,0,0.0,0.0,0.0,-0.00023756077355846505,-0.0020691719092488098,-0.00010564897684310626,0.0,0.0,0.0,-0.0011992061372105567,-0.2699999999999996,-4.762609998197092,-1.2050000000000125,-0.20163943486430114,0.2964068007784374,0.0,0.0,0.0,0.0
fqa_high,FQA,high,overall_no_flags,L2/3,1,2.2600000000020373,2.2737333494310397e-05,0.00031919674565258904,-0.000257398846032356,-0.0013466477970638657,-0.00016799587260984267,-0.0001860396419842321,6.156228309700876e-05,-7.237734840577232e-05,-0.00022112942024756855,0.16000000000000014,0.9186931777605523,1.3599999999999994,0.07742641547494866,0.31590646588761323,0.0,0.00430901950765783,0.004051721853322643,0.0
fqa_high,FQA,high,overall_no_flags,L4,2,57.104999999995925,0.0005745201014125678,-9.934110165998877e-05,-0.011924612514578103,-0.0390887699222244,-0.0015223347464560178,-0.002781168819704631,7.147710849646563e-05,-2.5182993111632756e-05,-0.005433639170628415,-2.1050000000000004,-4.292508367423128,-2.305000000000007,-0.05385459843433438,0.3076765240860823,0.6192126985509009,0.2602703257809664,0.4428004142598736,0.0
fqa_high,FQA,high,overall_no_flags,L5,3,-59.36499999999796,-0.0005972574349068505,-0.00012499147604805305,-0.017960772831901804,-0.05349877586525015,-0.0020837043870207926,-0.0036313807583397972,-0.00015297563674205455,9.675872011582348e-05,-0.017806642132632083,-4.854999999999999,-18.01787600216096,-6.1299999999999955,-0.2084111017745478,0.313187138871133,0.6135613870932634,0.2588982934346823,0.44471034646708935,0.0
