scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
blood_base,Blood,base,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
blood_base,Blood,base,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
blood_base,Blood,base,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.575,15.830863448928326,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
blood_base,Blood,base,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,13.42,55.54326080837768,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
blood_current,Blood,current,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,20.235,518.028320473488,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
blood_current,Blood,current,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.31,20.630968121035263,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
blood_current,Blood,current,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,6.8,14.213580833659899,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
blood_current,Blood,current,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,11.88,49.16484234877833,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,18.995,486.218185275119,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.205,20.12756638304632,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,6.14,12.833382031267984,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,10.33,42.74635102733865,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
blood_high,Blood,high,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,17.0,435.1653000164208,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
blood_high,Blood,high,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,3.905,18.69116046986542,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
blood_high,Blood,high,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,4.645,9.708283808873086,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
blood_high,Blood,high,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,7.41,30.64838291584194,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
referral_base,Referral,base,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
referral_base,Referral,base,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
referral_base,Referral,base,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.575,15.830863448928326,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
referral_base,Referral,base,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,13.42,55.54326080837768,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
referral_current,Referral,current,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
referral_current,Referral,current,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
referral_current,Referral,current,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.53,15.736832006459233,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
referral_current,Referral,current,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,13.245,54.8178584515409,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.445,15.559303911554998,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,12.985,53.73830215094248,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
referral_high,Referral,high,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
referral_high,Referral,high,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
referral_high,Referral,high,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.295,15.245820624343612,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
referral_high,Referral,high,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,12.615,52.203997992621844,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.575,15.830863448928326,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
pulse_base,PULSE,base,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,13.42,55.54326080837768,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.029219814533307874,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03351231225660162,21.41,548.1207160079023,83.17,21.29993261350392,0.24874134430998926,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,L2/3,1,20887.3,0.21560861307238122,0.7012460899851416,0.02957173442891676,0.023078266507287292,0.011701317387507197,0.02884191687563034,0.015568081495204982,0.000731572388576242,0.0033748346267457397,4.42,21.157849912675612,80.76,3.866614016932171,0.25404955202363283,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,L4,2,48023.05,0.49571668937610963,0.6854540817342604,0.06090559183130498,0.04166394992935112,0.023378126506924182,0.045465977640157446,0.029823822538660782,0.00157207709996633,0.03453001906476372,7.575,15.830863448928326,285.925,5.954664480204318,0.24903668496576983,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,L5,3,24059.885,0.24835753953507578,0.6802120057026092,0.09859880516751833,0.06690878159193685,0.038520604068566375,0.07383140559687666,0.04810333133363247,0.0025513310399441456,0.11977543778046972,13.42,55.54326080837768,197.895,8.21478935272102,0.2386104992991821,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.026850724668483466,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03363317311775145,21.33,546.1847650024508,82.39,21.098661010103548,0.24874134430998926,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,L2/3,1,20886.885,0.21560432924563358,0.7015664766551155,0.02951173058069613,0.020584197441896424,0.011583655133267541,0.02828827879043511,0.015199970503918138,0.0007253285942867603,0.0032774083847623447,4.05,19.392262603248593,80.81,3.869038481196952,0.2538861637966505,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,L4,2,48052.32,0.49601882819274123,0.6856132052027105,0.061029591406777585,0.03804001851164753,0.02359158348826433,0.04568537402085269,0.030078716544303434,0.001590175829244363,0.034489915681994915,7.72,16.11652804688164,282.055,5.870261764408116,0.2489513514330892,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,L5,3,24031.03,0.24805968454519178,0.679606999433239,0.09845065556766254,0.06203189835950785,0.03821275545758184,0.07390971789093159,0.04793136331440461,0.0025212434489344814,0.1185699411792516,12.715,52.65189400985413,198.445,8.24613848770052,0.23886780301390245,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.03158366582411177,0.024834645247552797,0.02213174664664965,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.03292600639337574,20.32,520.318329471166,79.775,20.42843534034325,0.24874134430998926,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,L2/3,1,20885.49,0.2155899293942772,0.7019733878095444,0.028930578653060778,0.01861020691237416,0.011539844971411903,0.027924512856716523,0.015076750418706373,0.0007189453417515839,0.0033094167466312997,4.15,19.869181280670258,81.76,3.9148291945116473,0.2536493684264331,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,L4,2,48038.545,0.4958766361121434,0.6856049098684227,0.06106153712620623,0.03501391877948161,0.02353020353748977,0.04581618250241942,0.030021139621296662,0.0015975725974642974,0.03387517248988728,7.66,15.988151054135992,283.215,5.896477712656007,0.24960253698229803,0.0,0.0,0.0,0.0
pulse_high,PULSE,high,L5,3,24046.2,0.24821627647714603,0.6792792781284878,0.0988600352235945,0.05687553183465284,0.03835745097918843,0.07394421223057314,0.04814178759865393,0.0025117954516642674,0.11784656351845407,13.185,54.56358615383835,196.925,8.176649106553002,0.2378117121505773,0.0,0.0,0.0,0.0
