scenario,intervention,level,anc,initial_l45,final_l45,free_referral,self_referral,emergency_transfer,delay_lt1h_given_transfer,delay_1_2h_given_transfer,delay_2plus_given_transfer,iv_iron,pph_bundle,mgso4,antibiotics,oxytocin,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths_per_100k,facility_maternal_deaths_per_100k,neonatal_deaths_per_1000
blood_current,Blood,current,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,96.56363423486711,58.956654613561795,6.321639737735628
blood_moderate,Blood,moderate,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,82.99672169535182,48.98390240137711,6.321639737735628
blood_high,Blood,high,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,62.2585177379698,33.16994657312238,6.321639737735628
referral_base,Referral,base,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,109.47927643133121,68.45449184653087,6.321639737735628
referral_current,Referral,current,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,109.47927643133121,68.45449184653087,6.321639737735628
referral_moderate,Referral,moderate,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.4270608744112118,0.41279360462350134,0.16014552096528686,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,106.96932443507785,65.69150632181164,6.321639737735628
referral_high,Referral,high,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.5037101831813701,0.3973426933342381,0.09894712348439193,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,104.65694883503103,63.145796837432925,6.321639737735628
pulse_base,PULSE,base,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,109.47927643133121,68.45449184653087,6.321639737735628
pulse_current,PULSE,current,0.7396000175623463,0.6123368897084651,0.7242991892050111,0.0,0.6123368897084651,0.12730871677789485,0.34117847529253015,0.4309046483226905,0.22791687638477942,0.04453591499824377,0.0,0.005250409788081021,0.04609084123638918,0.01043093607305936,0.28805759510669854,0.0,0.49512523141262826,0.3099869094724581,0.0,0.08983710923779417,0.11766120770401592,0.008440536822386137,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04644091733988995,109.47927643133121,68.45449184653087,6.321639737735628
pulse_moderate,PULSE,moderate,0.7396000175623463,0.6123368897084651,0.7242570395738204,0.0,0.6123368897084651,0.1266425916169067,0.33915148410077883,0.4319415554850236,0.22890696041419756,0.04453591499824377,0.0,0.005310341294930337,0.04222075869336143,0.01043093607305936,0.28805759510669854,0.0,0.5006582066446299,0.3103003137447832,0.0,0.08983710923779417,0.1078974212621473,0.008393703898840886,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.045129961362838075,106.50831284392929,66.45247108612757,6.355666783748976
pulse_high,PULSE,high,0.7396000175623463,0.6123368897084651,0.7242578445146939,0.0,0.6123368897084651,0.1261463089802131,0.3382262196245378,0.4322527913732886,0.22952098900217358,0.04453591499824377,0.0,0.005321464114272334,0.03893659992975061,0.01043093607305936,0.28805759510669854,0.0,0.501477057618018,0.31211652855926286,0.0,0.08983710923779417,0.0987312668305819,0.00843746341177848,0.03945644538110291,0.02025048296452406,0.004355754595480623,0.04378439292822854,105.97412480974124,65.55780359896933,6.3344456152675335
fqa_base,FQA,base,0.7396000175623463,0.6123368897084651,0.7242771630956563,0.0,0.6123368897084651,0.12634410490574874,0.3385233192047001,0.43303390322967705,0.2284427775656229,0.09599417515513405,0.0441730330172111,0.005119204425711275,0.07118450708347969,0.026069839597236858,0.6206650389974052,0.5177035701394819,0.5130285213305327,0.5082523782019008,0.0,0.06267057428872497,0.09184851012761971,0.007865955391640323,0.03783719704952582,0.02025048296452406,0.004355754595480623,0.037763288842055966,95.31963470319636,54.69535169581077,6.229291066619834
fqa_current,FQA,current,0.7396000175623463,0.6123368897084651,0.7242771630956563,0.0,0.6123368897084651,0.12634359267064746,0.3385211343335189,0.43303514746961846,0.2284437181968627,0.09599417515513405,0.04424986828240253,0.005133766537876127,0.07130232115677321,0.02610891581781993,0.6206650389974052,0.5186339825547871,0.5144979714283084,0.5091069255078097,0.0,0.062624253600281,0.09174789251844047,0.007861125746399718,0.037832367404285215,0.02025048296452406,0.004355754595480623,0.037737823439878235,95.24645826015688,54.61489721279839,6.227973890645123
fqa_moderate,FQA,moderate,0.7396000175623463,0.6123368897084651,0.7242771630956563,0.0,0.6123368897084651,0.12633173808687506,0.3384890059084875,0.43305997060936596,0.22845102348214652,0.09599417515513405,0.04558548472075869,0.005301633298208641,0.07352798267181829,0.026917588689848965,0.6206650389974052,0.5345934289747809,0.5313344289108367,0.5252271643775427,0.0,0.061894611286734576,0.09019552745580142,0.007788681067790657,0.037757946961714084,0.02025048296452406,0.004355754595480623,0.03737325840065566,94.50737618545838,53.78487172308038,6.205362369745932
fqa_high,FQA,high,0.7396000175623463,0.6123368897084651,0.7242771630956563,0.0,0.6123368897084651,0.12632090797330522,0.3384605247969835,0.43308067224630853,0.22845880295670798,0.09599417515513405,0.04683080142840417,0.005465402177730945,0.07560077859735394,0.0276967714553331,0.6206650389974052,0.5495258343995448,0.547749525242688,0.5402692502891082,0.0,0.06120089860672053,0.08869438590329,0.007725749326776724,0.037682355696054326,0.02025048296452406,0.004355754595480623,0.0370120594778129,93.94391757405455,53.14000963465975,6.184214377707528
