scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
prompts_current,PROMPTS,current,L4,2,36398.715,0.5327056989813839,0.8829946534522531,0.08553017280596649,0.10280299441932916,0.00704211953617616,0.0356256808747888,0.019097564223058257,0.00422345977782137,0.03094027116208602,13.435,37.008404803956196,155.345,4.269304125794097,0.2913726426442244,0.0,0.5893280336620559,0.367512580650032,0.0
prompts_current,PROMPTS,current,L5,3,13094.845,0.191646835850603,0.7344074887991632,0.15435301901190346,0.17549632176540889,0.012834701896424255,0.060975822098042025,0.03056992046428262,0.0064439742640670225,0.13775250884302065,25.445,192.88968938457762,109.63,8.34955061695661,0.27091840674998147,0.0,0.5905746205437059,0.36238329019564874,0.0
prompts_moderate,PROMPTS,moderate,Home,0,5926.5,0.08673603793466807,0.7619735293983172,0.04459132779884379,0.10377296751304638,0.008410552835833689,0.04013932626596156,0.0163713827457253,0.0034283349610291073,0.027970949406080928,26.985,455.1916840353622,101.315,17.088073128367437,0.29174925046367955,0.0,0.0,0.0,0.0
prompts_moderate,PROMPTS,moderate,L2/3,1,12901.5,0.1888171759747102,0.41326155042702295,0.05789369443777503,0.11266905444306927,0.008114876022696284,0.02889602524551366,0.015754179827013878,0.0032665938879982955,0.003319743918899815,3.65,28.303244323762257,98.5,7.634021384987974,0.2901825352005327,0.0,0.3088221276363923,0.14983128012654265,0.0
prompts_moderate,PROMPTS,moderate,L4,2,37841.26,0.5538177613862545,0.9333695044078429,0.08614603720033884,0.1033359135283068,0.007444662017398646,0.03901395327843226,0.020248200196043946,0.004559307184057979,0.04071728959677161,16.375,43.282273934987145,128.87,3.405506748799451,0.2903212262153005,0.0,0.5823125362938203,0.3695836626965886,0.0
prompts_moderate,PROMPTS,moderate,L5,3,11658.74,0.1706290247043672,0.8501422962895188,0.1434425872281122,0.15910882924041292,0.0114520689302691,0.05409377333470271,0.027595765267808287,0.00614871436805227,0.11617587934081378,18.84,161.39560985661922,58.86,5.0449935004985385,0.2732627671095526,0.0,0.5965608513416417,0.365514844253285,0.0
prompts_high,PROMPTS,high,Home,0,5391.59,0.07890747570542091,0.9811140377232774,0.041191008694149434,0.09527486237515997,0.006145794678230208,0.038721408818205134,0.012164985272252498,0.002728787668736747,0.019378702057222866,17.01,314.7164374977711,62.685,11.623856481753455,0.2924284806111257,0.0,0.0,0.0,0.0
prompts_high,PROMPTS,high,L2/3,1,13400.41,0.19611886781407328,0.9442818306887837,0.05717597736023551,0.10499805810128177,0.007696499425353585,0.041376787363488175,0.01749682505034354,0.003682325521690078,0.033637643292168506,16.61,123.94048092945928,91.265,6.810359747955343,0.28077729635868154,0.0,0.28461093047367425,0.15229279072599716,0.0
prompts_high,PROMPTS,high,L4,2,39736.12,0.5815495843578035,0.9975904697419115,0.07759793074712448,0.09622158264479515,0.00802092145374943,0.043229878966497125,0.021897681971729654,0.0047906902008573475,0.0469354948637589,14.485,36.45132981460749,118.225,2.9751456526986324,0.2884392752290147,0.0,0.5813551222837812,0.3664171404628118,0.0
prompts_high,PROMPTS,high,L5,3,9799.88,0.14342407212270225,0.9980726381107039,0.08353190839205446,0.09890852964600752,0.00812085964021559,0.04303128668957834,0.022083375172720406,0.004782978161065124,0.047963574395629156,3.91,39.86797673542764,26.635,2.7180218764181023,0.2822820600021912,0.0,0.5915271734135658,0.3700202164302048,0.0
prompts_high_shift,PROMPTS,high_shift,Home,0,5440.085,0.0796172140264606,0.9449789227562709,0.04012940574259152,0.09769815418983777,0.006359046524601469,0.03702499558219913,0.01293813032319555,0.002251834063011469,0.01853785712230711,16.72,307.18581213683075,70.76,13.001818928183523,0.29301461310856647,0.0,0.0,0.0,0.0
prompts_high_shift,PROMPTS,high_shift,L2/3,1,8378.155,0.12261671642664794,0.8339232396639608,0.033349744792077696,0.07056629705691003,0.005719362248325646,0.03110370189756392,0.01275503051273699,0.0025467655774702638,0.016895412671311217,4.225,50.490202421645364,38.21,4.559213829336106,0.2910050133921689,0.0,0.32231336853100245,0.1504975827817737,0.0
prompts_high_shift,PROMPTS,high_shift,L4,2,42460.985,0.6214287700503455,0.9850879506475388,0.08273841010221494,0.09993559063332022,0.00733761291690179,0.0398627485871731,0.021034481192066926,0.004478131843708497,0.0388497267409743,15.88,37.44217576155319,142.92,3.3659964797928956,0.2891913032284356,0.0,0.5978507847233402,0.36542310413003565,0.0
prompts_high_shift,PROMPTS,high_shift,L5,3,12048.775,0.17633729949654608,0.961063600710003,0.12069575512201065,0.13958339747215473,0.009527459342791698,0.05529763264718166,0.02681836877182355,0.005997016780116811,0.09192067278232516,12.04,99.5839950226052,55.025,4.56276786555101,0.2714864092878576,0.0,0.5855367206819281,0.3616487101641253,0.0
blood_base,Blood,base,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,32.32,515.9165826876279,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
