scenario,intervention,level,run,anc,initial_l45,final_l45,free_referral,self_referral,emergency_transfer,delay_lt1h_given_transfer,delay_1_2h_given_transfer,delay_2plus_given_transfer,iv_iron,pph_bundle,mgso4,antibiotics,oxytocin,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths_per_100k,facility_maternal_deaths_per_100k,neonatal_deaths_per_1000
pulse_current,PULSE,current,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,86.34820278655896,56.37069368165053,6.834679779885259
pulse_moderate,PULSE,moderate,46,0.7406334152909495,0.6140820746985131,0.7240662685868166,0.0,0.6140820746985131,0.12107774265308512,0.328296869333978,0.4385349933518675,0.23316813731415448,0.04049584357803536,0.0,0.0056053155368223865,0.038959138274206766,0.01053740779768177,0.2893140945211209,0.0,0.5032851511169514,0.3072838508599792,0.0,0.08529446200679078,0.10287144362486829,0.009073878936892635,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.035124692658939236,90.73878936892636,57.98128492969769,6.863950357101042
pulse_high,PULSE,high,46,0.7406334152909495,0.6140820746985131,0.7241101744526403,0.0,0.6140820746985131,0.11999473129610116,0.32589340163434566,0.44041956336138555,0.23368703500426882,0.04049584357803536,0.0,0.005239433321625102,0.036207704015923194,0.01053740779768177,0.2893140945211209,0.0,0.4704336399474376,0.3113908118313405,0.0,0.08529446200679078,0.09420735276899661,0.009161690668539984,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.0334855403348554,76.10350076103501,45.09655494532043,7.273738438122
fqa_base,FQA,base,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.11989228427584592,0.3271484375,0.4443359375,0.228515625,0.08604086172579323,0.04128614916286149,0.00499063341529095,0.06676618662920032,0.02618253131951762,0.6147009619406106,0.5075566750629723,0.4736111111111111,0.5053167922020381,0.0,0.056228778831518555,0.09113394216133942,0.008942161339421613,0.03815419740077274,0.02021133356749795,0.0043174101393279474,0.027602154314483082,74.63997190024587,41.87537244922611,7.010303243179955
fqa_current,FQA,current,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.11987764898723803,0.32706629227200584,0.4443901843486754,0.22854352337931877,0.08604086172579323,0.04133005502868516,0.005034539281114624,0.0668247277836319,0.026211801896733403,0.6147009619406106,0.5081878711535001,0.4777777777777778,0.5058158856763044,0.0,0.056199508254302775,0.09107540100690785,0.008942161339421613,0.03815419740077274,0.02021133356749795,0.0043174101393279474,0.027602154314483082,74.63997190024587,45.09655494532043,7.098114974827304
fqa_moderate,FQA,moderate,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.11987764898723803,0.32706629227200584,0.4443901843486754,0.22854352337931877,0.08604086172579323,0.042500878117316475,0.005180892167193537,0.06896147992038403,0.02692893103852008,0.6147009619406106,0.5225841281266871,0.49166666666666664,0.5222209908012856,0.0,0.05535066151504508,0.08983140147523709,0.008912890762205831,0.0380517503805175,0.02021133356749795,0.0043174101393279474,0.027294813253717364,74.63997190024587,45.09655494532043,7.024938531787847
fqa_high,FQA,high,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.11986301369863013,0.3271062271062271,0.4444444444444444,0.22844932844932844,0.08604086172579323,0.04355461889708465,0.005371150919096125,0.07079089099637045,0.02758751902587519,0.6147009619406106,0.5358300324090746,0.5097222222222222,0.5364311855384274,0.0,0.054443273621355814,0.08876302540686103,0.008854349607774266,0.037963938648870155,0.02021133356749795,0.0043174101393279474,0.026972836904343753,74.63997190024587,46.707146193367585,6.981032665964173
mentors_base,MENTORS,base,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12221929516450064,0.3374446174110885,0.43599568913902526,0.22655969344988625,0.048618428755415055,0.0,0.005122351012761972,0.04238379580845334,0.010361784334387074,0.28789323164918973,0.0,0.5,0.3136235650855534,0.0,0.1016420793818054,0.10669125395152793,0.007537173633064044,0.04267650158061117,0.020606486359911018,0.004595480622877883,0.039222573469148814,114.15525114155251,75.63809585116998,5.824844865940757
mentors_current,MENTORS,current,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12156070717714554,0.3351793883939321,0.43775583915241995,0.22706477245364798,0.10963294696171408,0.05297974476056668,0.005341880341880342,0.06853705655075518,0.027338719119541038,0.6491897044804575,0.5473238584820078,0.55052790346908,0.5372877466727857,0.0,0.0698542325254654,0.08150392225734691,0.007098114974827304,0.04071537290715373,0.020606486359911018,0.004595480622877883,0.031480505795574286,80.49408734340241,45.06099327303743,5.766303711509192
mentors_moderate,MENTORS,moderate,47,0.7398138391289076,0.6145650392225734,0.7240955391640324,0.0,0.6145650392225734,0.1212826366935956,0.3346204899239773,0.4385181609750211,0.22686134910100156,0.13129317410139327,0.06252195293291184,0.00630780939000117,0.08002575810794989,0.032739140615852945,0.7774503856486698,0.6566246541653858,0.6640986132511556,0.6407311928755566,0.0,0.06382449361901417,0.06998595012293643,0.006395621121648519,0.04027631424891699,0.020606486359911018,0.004595480622877883,0.028831518557545954,80.49408734340241,54.716920402974026,5.737033134293408
