scenario,intervention,level,comparison_baseline,anc,initial_l45,final_l45,free_referral,self_referral,emergency_transfer,delay_lt1h_given_transfer,delay_1_2h_given_transfer,delay_2plus_given_transfer,iv_iron,pph_bundle,mgso4,antibiotics,oxytocin,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths_per_100k,facility_maternal_deaths_per_100k,neonatal_deaths_per_1000
blood_current,Blood,current,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.915642196464105,-9.497837232969076,0.0
blood_moderate,Blood,moderate,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.48255473597939,-19.470589445153763,0.0
blood_high,Blood,high,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.22075869336142,-35.28454527340849,0.0
referral_base,Referral,base,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_current,Referral,current,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.08588239911868167,-0.018111043699189144,-0.06777135541949256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5099519962533634,-2.7629855247192268,0.0
referral_high,Referral,high,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.16253170788883992,-0.03356195498845238,-0.12896975290038748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.822327596300184,-5.308695009097946,0.0
pulse_base,PULSE,base,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_current,PULSE,current,overall_no_flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_moderate,PULSE,moderate,overall_no_flags,0.0,0.0,-4.214963119075765e-05,0.0,0.0,-0.0006661251609881569,-0.002026991191751315,0.0010369071623331227,0.0009900840294181368,0.0,0.0,5.9931506849316037e-05,-0.0038700825430277516,0.0,0.0,0.0,0.005532975232001636,0.0003134042723250685,0.0,0.0,-0.009763786441868622,-4.6832923545250815e-05,0.0,0.0,0.0,-0.0013109559770518725,-2.9709635874019256,-2.0020207604032976,0.03402704601334783
pulse_high,PULSE,high,overall_no_flags,0.0,0.0,-4.1344690317246524e-05,0.0,0.0,-0.0011624077976817582,-0.002952255667992343,0.0013481430505981051,0.0016041126173941544,0.0,0.0,7.105432619131363e-05,-0.007154241306638567,0.0,0.0,0.0,0.00635182620538971,0.002129619086804757,0.0,0.0,-0.018929940873434012,-3.073410607656521e-06,0.0,0.0,0.0,-0.0026565244116614067,-3.505151621589974,-2.896688247561542,0.012805877531905097
fqa_base,FQA,base,overall_no_flags,0.0,0.0,-2.202610935486682e-05,0.0,0.0,-0.0009646118721461094,-0.0026551560878300684,0.0021292549069865663,0.0005259011808434744,0.05145826015689028,0.0441730330172111,-0.00013120536236974588,0.02509366584709051,0.015638903524177496,0.3326074438907067,0.5177035701394819,0.017903289917904408,0.19826546872944273,0.0,-0.027166534949069204,-0.025812697576396204,-0.0005745814307458134,-0.0016192483315770959,0.0,0.0,-0.008677628497833982,-14.159641728134858,-13.7591401507201,-0.09234867111579437
fqa_current,FQA,current,overall_no_flags,0.0,0.0,-2.202610935486682e-05,0.0,0.0,-0.0009651241072473893,-0.0026573409590112673,0.0021304991469279777,0.0005268418120832896,0.05145826015689028,0.04424986828240253,-0.00011664325020489374,0.025211479920384028,0.015677979744760567,0.3326074438907067,0.5186339825547871,0.01937274001568018,0.19912001603535157,0.0,-0.027212855637513175,-0.02591331518557545,-0.0005794110759864187,-0.0016240779768176977,0.0,0.0,-0.008703093900011713,-14.23281817117433,-13.839594633732482,-0.09366584709050496
fqa_moderate,FQA,moderate,overall_no_flags,0.0,0.0,-2.202610935486682e-05,0.0,0.0,-0.0009769786910197864,-0.002689469384042631,0.002155322286675476,0.0005341470973670992,0.05145826015689028,0.04558548472075869,5.122351012762025e-05,0.027437141435429108,0.016486652616789603,0.3326074438907067,0.5345934289747809,0.036209197498208445,0.21524025490508458,0.0,-0.027942497951059596,-0.027465680248214497,-0.0006518557545954796,-0.001698498419388829,0.0,0.0,-0.009067658939234287,-14.971900245872831,-14.669620123450493,-0.11627736798969668
fqa_high,FQA,high,overall_no_flags,0.0,0.0,-2.202610935486682e-05,0.0,0.0,-0.0009878088045896238,-0.0027179504955466283,0.0021760239236180423,0.0005419265719285582,0.05145826015689028,0.04683080142840417,0.0002149923896499241,0.029509937360964758,0.01726583538227374,0.3326074438907067,0.5495258343995448,0.05262429383005979,0.2302823408166501,0.0,-0.02863621063107364,-0.02896682180072592,-0.0007147874956094126,-0.0017740896850485868,0.0,0.0,-0.009428857862077047,-15.535358857276663,-15.314482211871123,-0.13742536002810013
