scenario,intervention,level,anc,initial_l45,final_l45,free_referral,self_referral,emergency_transfer,delay_lt1h_given_transfer,delay_1_2h_given_transfer,delay_2plus_given_transfer,iv_iron,pph_bundle,mgso4,antibiotics,oxytocin,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths_per_100k,facility_maternal_deaths_per_100k,neonatal_deaths_per_1000
blood_current,Blood,current,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,192.97313256569237,66.35167847244266,14.524456254305678
blood_moderate,Blood,moderate,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,170.1801003838205,54.90281954309813,14.524456254305678
blood_high,Blood,high,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,129.87402814683594,33.574205276603536,14.524456254305678
referral_base,Referral,base,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,215.98021848243283,77.6256552967435,14.524456254305678
referral_current,Referral,current,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,215.98021848243283,77.6256552967435,14.524456254305678
referral_moderate,Referral,moderate,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.6269761844827202,0.3099671474146849,0.06305666810259491,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,214.04389331758685,74.65009735377862,14.524456254305678
referral_high,Referral,high,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.6906630855231802,0.2708142955028194,0.03852261897400044,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,212.26749335695305,71.9288708264228,14.524456254305678
pulse_base,PULSE,base,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,215.98021848243283,77.6256552967435,14.524456254305678
pulse_current,PULSE,current,0.5608424613719122,0.26001719811042223,0.38930951677984454,0.0,0.26001719811042223,0.13390665288849524,0.5565134764836411,0.3531591786725729,0.09032734484378606,0.02483724534986714,0.0,0.007001107174490699,0.02133146343863793,0.010682363940557032,0.24096112528980232,0.0,0.26963501967905257,0.187140173829311,0.0,0.045674884361775414,0.09946732605058557,0.023127472689695897,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.03071752288160614,215.98021848243283,77.6256552967435,14.524456254305678
pulse_moderate,PULSE,moderate,0.5608424613719122,0.26001719811042223,0.3881487304399173,0.0,0.26001719811042223,0.13265448774726896,0.5568686907947684,0.3527113986961193,0.09041991050911229,0.02483724534986714,0.0,0.00704519732309812,0.019596348784568448,0.010682363940557032,0.24096112528980232,0.0,0.27127721669092436,0.1877769895932433,0.0,0.045674884361775414,0.09101141619919301,0.023070219466587934,0.048436743430764685,0.01765677590788308,0.019212011613030214,0.02998272807794508,212.37575041826594,74.80044070181837,14.509718531640587
